,tweetcreatedts,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,userID
702,2021-04-24 06:49:25,ivan_tsoi,,香港,80,8,655,0,"Parking Lot

#taipei #tw #discover_taipei #discovertaiwan #igtw #twig #streetstyle #streetphotography #thestreetphotographyhub #parking #mobilephotography  #台灣 #台北街頭  #台北  #小小 #街拍 #街拍style #手機攝影 @ 小小  LITTLE BY LITTLE https://t.co/vFOJVCKcns","['taipei', 'tw', 'discover_taipei', 'discovertaiwan', 'igtw', 'twig', 'streetstyle', 'streetphotography', 'thestreetphotographyhub', 'parking', 'mobilephotography', '台灣', '台北街頭', '台北', '小小', '街拍', '街拍style', '手機攝影']",976643506474123264
703,2021-04-24 06:26:29,peterkeates,Founder Onopia #BusinessModel #BMGEN #DesignThinking #JobsToBeDone #innovation #CustomerExperience #ExperienceClient Linkedin : https://t.co/63mYcpO2Y5,"Bordeaux, France",2340,4621,87103,0,The Netherlands opened the largest #underground #bike #parking in the world https://t.co/pbFm13GocO,"['underground', 'bike', 'parking']",73459191
704,2021-04-24 06:15:19,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #discounts #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'discounts', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
705,2021-04-24 05:15:26,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #discounts #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'discounts', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
706,2021-04-24 04:30:54,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 12:30 AM

Alewife: 2255 free spaces (3% full)
Beverly: 333 (17%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 622 (7%)
Wonderland: 1017 (29%)
Woodland: 535 (0%)",['Parking'],999342579790557194
707,2021-04-24 04:15:40,AllesUndNix_,"Retweet cool Stuff from around the World :-)

Thanks for Follow me..

Stay healthy ;-)","Baden-Württemberg, Deutschland",510,3820,172209,1,#linkedin #twitter #facebook #discounts #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'discounts', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts']",1190354822551232512
708,2021-04-24 04:15:14,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,1,#linkedin #twitter #facebook #discounts #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'discounts', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
709,2021-04-24 04:00:58,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 12:00 AM

Alewife: 2249 free spaces (4% full)
Beverly: 332 (17%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 622 (7%)
Wonderland: 1009 (29%)
Woodland: 535 (0%)",['Parking'],999342579790557194
710,2021-04-24 03:31:02,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:31 PM

Alewife: 2235 free spaces (4% full)
Beverly: 331 (17%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 618 (8%)
Wonderland: 1006 (29%)
Woodland: 535 (0%)",['Parking'],999342579790557194
711,2021-04-24 03:30:00,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:30 PM

Alewife: 2235 free spaces (4% full)
Beverly: 330 (18%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 618 (8%)
Wonderland: 1006 (29%)
Woodland: 535 (0%)",['Parking'],999342579790557194
712,2021-04-24 03:15:19,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #discounts #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'discounts', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
713,2021-04-24 03:00:35,StateOfAnxiety,State of Anxiety is the most unique website and book (in production) designed to placate the agonizing pain and anxiety of a breakup in the most unique way ever,"California, USA",519,5741,617,0,"Friday front wheelin’ be like...
#hyundai #friday #weekend #homedepot #drive #driving #driver #offroad #offroading #distracted #oops #parking #anxiety #handsfree #stateofanxiety https://t.co/aOXlfe4WTH","['hyundai', 'friday', 'weekend', 'homedepot', 'drive', 'driving', 'driver', 'offroad', 'offroading', 'distracted', 'oops', 'parking', 'anxiety', 'handsfree', 'stateofanxiety']",147754720
714,2021-04-24 03:00:02,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:00 PM

Alewife: 2230 free spaces (4% full)
Beverly: 329 (18%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 617 (8%)
Wonderland: 1002 (30%)
Woodland: 535 (0%)",['Parking'],999342579790557194
715,2021-04-24 02:30:10,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:30 PM

Alewife: 2219 free spaces (5% full)
Beverly: 326 (19%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 616 (8%)
Wonderland: 999 (30%)
Woodland: 535 (0%)",['Parking'],999342579790557194
716,2021-04-24 02:15:13,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #discounts #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUmM5f,"['linkedin', 'discounts', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
717,2021-04-24 02:07:08,parkingTechie,"Thrown into parking as a up and coming techie, here I am...  learning the market as I work to incorporate parking and security with technology.  🅿️👮🚨💪","Carleton Place, Ontario",18,12,22,0,"An overview of the OperationsCommander LPR solution.
https://t.co/qCEOIyLs5L

#parking #security #enforcement #lpr #mobileEnforcement #PL8RDR","['parking', 'security', 'enforcement', 'lpr', 'mobileEnforcement', 'PL8RDR']",1175208878415519745
718,2021-04-24 02:00:12,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:00 PM

Alewife: 2212 free spaces (5% full)
Beverly: 324 (19%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 615 (9%)
Wonderland: 996 (30%)
Woodland: 535 (0%)",['Parking'],999342579790557194
719,2021-04-24 01:39:40,parkingTechie,"Thrown into parking as a up and coming techie, here I am...  learning the market as I work to incorporate parking and security with technology.  🅿️👮🚨💪","Carleton Place, Ontario",18,12,22,1,"An overview of the OperationsCommander LPR solution.
 https://t.co/1GZHNIJWNu 

#parking #security #enforcement #lpr #mobileEnforcement #PL8RDR https://t.co/JHLQhnL4q0","['parking', 'security', 'enforcement', 'lpr']",1175208878415519745
720,2021-04-24 01:35:01,SimpleGeniusCo,"Next level IT solutions for businesses in Australia.  Cutting edge security, and lightning-fast support.","Melbourne, Australia",65,7,92,0,"Paying for parking directly from Google Maps is coming soon! Love it when tech makes life easier.

#GoogleMaps #parking #FutureTech

https://t.co/u5tdiqCNAc","['GoogleMaps', 'parking', 'FutureTech']",1276333898453008384
721,2021-04-24 01:30:14,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 9:30 PM

Alewife: 2211 free spaces (5% full)
Beverly: 322 (20%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 613 (9%)
Wonderland: 994 (30%)
Woodland: 534 (0%)",['Parking'],999342579790557194
722,2021-04-24 01:15:39,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#discounts #linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['discounts', 'linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
723,2021-04-24 01:00:17,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 9:00 PM

Alewife: 2201 free spaces (6% full)
Beverly: 317 (21%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 610 (9%)
Wonderland: 994 (30%)
Woodland: 535 (0%)",['Parking'],999342579790557194
724,2021-04-24 00:54:23,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your spot in #parking! We currently have Parking Operations openings in New York, NY. #CareerGrowth https://t.co/hWe0kaVBUf","['parking', 'CareerGrowth']",928378622121070593
725,2021-04-24 00:30:21,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 8:30 PM

Alewife: 2189 free spaces (6% full)
Beverly: 316 (21%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 608 (10%)
Wonderland: 991 (30%)
Woodland: 533 (0%)",['Parking'],999342579790557194
726,2021-04-24 00:19:59,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, SP + is looking for new team members in Denver, CO. Check out our Valet Attendant opportunity. https://t.co/W8iY0iDjp7 #valet","['parking', 'valet']",928378622121070593
727,2021-04-24 00:15:42,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #deals #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'deals', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
728,2021-04-24 00:00:25,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 8:00 PM

Alewife: 2188 free spaces (6% full)
Beverly: 315 (21%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 606 (10%)
Wonderland: 989 (31%)
Woodland: 532 (0%)",['Parking'],999342579790557194
729,2021-04-23 23:52:23,JoinUSAParking,"Your career home starts here. For almost 40 years, USA Parking has built a reputation for consistent delivery of Five Diamond Service every day.",,75,142,149,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, USA Parking is looking for new team members in Miami, FL. Check out our Garage Attendant - Driving opportunity. https://t.co/Vpa38mfm7Z #CustomerService","['parking', 'CustomerService']",951867110145314816
730,2021-04-23 23:30:27,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 7:30 PM

Alewife: 2185 free spaces (6% full)
Beverly: 316 (21%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 602 (10%)
Wonderland: 983 (31%)
Woodland: 519 (2%)",['Parking'],999342579790557194
731,2021-04-23 23:20:08,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your spot in #parking! We currently have Parking Operations openings in New York, NY. #CareerGrowth https://t.co/NT3pjTnmR8","['parking', 'CareerGrowth']",928378622121070593
732,2021-04-23 23:15:10,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #deals #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'deals', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
733,2021-04-23 23:00:31,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 7:00 PM

Alewife: 2177 free spaces (7% full)
Beverly: 323 (19%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 603 (10%)
Wonderland: 976 (32%)
Woodland: 512 (4%)",['Parking'],999342579790557194
734,2021-04-23 22:59:59,otonomo_,"Paving the way for new apps and services that benefit drivers, passengers, service providers, and the transportation ecosystem.🚗 #connectedcar #vehicledata",,508,1695,3437,1,"What is driving the #futureofmobility? Check out our blog to learn how data from #connected #vehicles is changing the #mobility ecosystem with solutions for #trafficmanagement, #parking, #roadsafety, and more:
https://t.co/Hh5j147fSF","['futureofmobility', 'connected', 'vehicles', 'mobility', 'trafficmanagement', 'parking', 'roadsafety']",849583737390215169
735,2021-04-23 22:52:11,ableannan,This gun's for hire. Tweets represent me; no one else.  she/her,"Physically, Edmonton....",603,234,1698,0,"Hey @Scott_McKeen while you're still in office can you ask bylaw to put signs up at #yeg #offleash parks that says ""leash your dogs upon exit"", or something. #parking lots + #dogs = death. Thanks!","['yeg', 'offleash', 'parking', 'dogs']",16563744
736,2021-04-23 22:49:29,tmj_LAJ_cstsrv,"Follow this account for geo-targeted Customer Service job tweets in La Jolla, CA. Need help? Tweet us at @CareerArc!","La Jolla, CA",111,145,918,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, Bags is looking for new team members in San Diego, CA. Check out our Offsite Airline Check-in Agent opportunity. https://t.co/UgOVSImCiP #CustomerService","['parking', 'CustomerService']",109028436
737,2021-04-23 22:32:15,JoinUSAParking,"Your career home starts here. For almost 40 years, USA Parking has built a reputation for consistent delivery of Five Diamond Service every day.",,75,142,149,0,"Find your space in the #parking industry! USA Parking is looking for a Bellperson/Valet Attendant in Fort Lauderdale, FL. https://t.co/4i6FLLrSVT #valet","['parking', 'valet']",951867110145314816
738,2021-04-23 22:32:06,3m3jay,neveR trusT alwayS verifY (RTSY),Planet earth,162,114,1959,0,That call #Parking. Let the school begin. https://t.co/qCtBCpW88c,['Parking'],40571196
739,2021-04-23 22:30:35,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 6:30 PM

Alewife: 2164 free spaces (7% full)
Beverly: 331 (17%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 600 (11%)
Wonderland: 969 (32%)
Woodland: 508 (5%)",['Parking'],999342579790557194
740,2021-04-23 22:21:07,HumanRe41270855,"We amplify #HR voices. Provided with ❤️  by https://t.co/D58iIm3h6P, @PartwellS // Gain a competitive edge by offboarding your employees strategically. Top 10 HR Startup.","Berlin, Germany",1,2857,236680,1,"Find your space in the #parking industry! SP + is looking for a Field Talent Acquisition Specialist in New York, NY. https://t.co/fIhIfQHApH #HR",['parking'],1326117487654604801
741,2021-04-23 22:19:53,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,1,"Find your space in the #parking industry! SP + is looking for a Field Talent Acquisition Specialist in New York, NY. https://t.co/fIhIfQHApH #HR","['parking', 'HR']",928378622121070593
742,2021-04-23 22:00:38,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 6:00 PM

Alewife: 2149 free spaces (8% full)
Beverly: 332 (17%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 596 (11%)
Wonderland: 952 (33%)
Woodland: 503 (5%)",['Parking'],999342579790557194
743,2021-04-23 21:49:48,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, SP + is looking for new team members in Houston, TX. Check out our Valet Attendant opportunity. https://t.co/ERbCbpEvcu #valet","['parking', 'valet']",928378622121070593
744,2021-04-23 21:33:41,AllesUndNix_,"Retweet cool Stuff from around the World :-)

Thanks for Follow me..

Stay healthy ;-)","Baden-Württemberg, Deutschland",510,3820,172209,1,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #deals #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'deals', 'dogecoin', 'deal', 'gift', 'gifts']",1190354822551232512
745,2021-04-23 21:32:19,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,1,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #deals #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'deals', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
746,2021-04-23 21:30:42,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 5:30 PM

Alewife: 2129 free spaces (9% full)
Beverly: 335 (16%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 590 (12%)
Wonderland: 935 (34%)
Woodland: 491 (8%)",['Parking'],999342579790557194
747,2021-04-23 21:20:03,ParqEx_MKE,The SMART Parking Platform - Milwaukee,"Milwaukee, WI",97,66,2318,0,"As it gets nicer outside, more and more drivers will be looking for #parking!

Do you have a parking spot &amp; aren't using it? List that spot on #ParqEx and make $ off of it!

https://t.co/Jq3tdYqsB1

#Mke #Wisconsin https://t.co/bNmmWX8Hwl","['parking', 'ParqEx', 'Mke', 'Wisconsin']",780842436515856384
748,2021-04-23 21:15:12,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,1,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #deals #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'deals', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
749,2021-04-23 21:13:21,SauderSchelkopf,"Sauder Schelkopf is a nat'l class action and personal injury law firm representing consumers, sexual misconduct victims, employees and individuals.",,362,69,777,0,"Contact us if you have paid excessive fees because your car was given a ""courtesy tow"" by Philadelphia #Parking Authority #PPA #towing #Philadelphia #courtesytow
https://t.co/VLpu0h843a @wbender99 https://t.co/munJ1ubZH8","['Parking', 'PPA', 'towing', 'Philadelphia', 'courtesytow']",1019981316060844034
750,2021-04-23 21:12:44,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deals #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deals', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
751,2021-04-23 21:12:10,JoinUSAParking,"Your career home starts here. For almost 40 years, USA Parking has built a reputation for consistent delivery of Five Diamond Service every day.",,75,142,149,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, USA Parking is looking for new team members in Mc Lean, VA. Check out our Bellperson/Valet Attendant opportunity. https://t.co/sH5Xc3cg5b #valet","['parking', 'valet']",951867110145314816
752,2021-04-23 21:10:07,ParqEx_Madison,The Private Parking Marketplace - Madison,"Madison, WI",60,28,2310,0,"As it gets nicer outside, more and more drivers will be looking for #parking!

Do you have a parking spot &amp; aren't using it? List that spot on #ParqEx and make $ off of it!

https://t.co/vP4fSWpWBD

#Madison #Wisconsin https://t.co/VB6KaZH6On","['parking', 'ParqEx', 'Madison', 'Wisconsin']",788053357319561216
753,2021-04-23 21:03:38,OperationsComm,"A complete parking and security management platform that will lower staff stress, reduce costs, increase revenue and improve customer service.  🚨🅿️👮🕵️🔥","Carleton Place, Ontario",126,67,789,1,"An overview of the OperationsCommander LPR solution.
 https://t.co/1GZHNIJWNu 

#parking #security #enforcement #lpr #mobileEnforcement #PL8RDR https://t.co/JHLQhnL4q0","['parking', 'security', 'enforcement', 'lpr', 'mobileEnforcement', 'PL8RDR']",757231566418436096
754,2021-04-23 21:02:31,howudiddling,Food for thought is calorie free. The IQ in the country is dropping like the price of oil.  Careful vegetables stunt your growth,"Glasgow, Scotland",1666,1412,44358,0,@SeafarerMichael Thought u had an Audi.....#parking,['parking'],2298595274
755,2021-04-23 21:01:01,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #deals #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'deals', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
756,2021-04-23 21:00:56,ParqEx,ParqEx is The Smart Parking Platform that is transforming parking real-estate (855)727-7391.,United States,12024,30481,9393,0,"As it gets nicer outside, more and more drivers will be looking for #parking!

Do you have a parking spot &amp; aren't using it? List that spot on #ParqEx and make $ off of it!

https://t.co/2iomR8aFis https://t.co/hXphOCPnBF","['parking', 'ParqEx']",2410066170
757,2021-04-23 21:00:47,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 5:00 PM

Alewife: 2115 free spaces (9% full)
Beverly: 330 (18%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 579 (14%)
Wonderland: 919 (36%)
Woodland: 464 (13%)",['Parking'],999342579790557194
